"Alexa","Consonant","Dataset","Dictionary","Digits","Entropy"
0.04941,0.720208,"acc088.88_cee558143344d6562fed29175ad1c3ba37afdb7229c12ee8053b1177e77d39b2.csv",0.119167,0.119791,2.431599
0.218403,0.686875,"acc009.75_9b53713eb50b265a2c375623f6df5c1b9ebad88a853345038058223ec7786638.csv",0.485625,6.25E-4,2.367722
0.227569,0.657708,"acc048.00_4d8d01b60be1a693a2a8dc423b89cf8e5a3b930aa953f60864aee158b6d46d89.csv",0.537083,0.00125,2.41957
0.188785,0.718959,"acc031.50_89cdccf0c37f1ed5c9e8fffff4080250ff5486af5e487fb1554f425c3ec6fa1c.csv",0.439167,6.25E-4,2.395411
0.170833,0.726666,"acc064.88_fe2b1c658f31572c9f671db9f0ba0a08533016fdb200e9a21c47c83d4d5b96f8.csv",0.403333,0.006458,2.419366
0.193646,0.684583,"acc026.25_48ebbaa841e93575eadf4b8f54f392fe45abff8dce2a912d960c7098c46910a8.csv",0.396667,0.003333,2.39431
0.175452,0.713334,"acc039.25_6b80ee2a27671ee01a93efaa3369ce2c29140b3906f60a592dd001345722f504.csv",0.366875,0.003333,2.402691
0.133646,0.81125,"acc025.00_f309b39c938363638f9a705b897e492218797383f0ac6149318417451951c4ed.csv",0.205208,0.001875,2.407747
0.139827,0.688125,"acc027.00_1c170b88b4829f57103a3521fb91eedb74d913da39acf754d2667a644404e8ed.csv",0.393542,8.33E-4,2.397015
0.170486,0.710209,"acc011.62_54946638e161a65df80b315b8f15ccb0d4a4d046c1ee135c6b40271c55d99524.csv",0.315,0.005,2.415153
0.187396,0.661042,"acc019.75_a9c1a60c2bead26668b94cc03f258b4d8baa1d3dec873c6e56af5dfdd93d4f4d.csv",0.443125,0.00375,2.406551
0.201528,0.667084,"acc016.75_3fccb1bf0a7207e33162eb8171d153892c30219b4aadf435811070059558c919.csv",0.484167,0.005208,2.410254
0.035486,0.725833,"acc094.25_83bed84b62836982572d542fa9fe85e0b1f4a9f384cf2a136c9ae099cc3655c7.csv",0.084167,0.166666,2.453533
0.050417,0.752708,"acc085.88_88ab5652381e357921c2cb0f3dd8393757204012d79bd0bcaeac0d7455ef79c8.csv",0.127708,0.128125,2.450625
0.039549,0.745001,"acc089.00_f1572c311b34b4f9344ddf402a71fdd89a41ff70c7fd767d66fd65adb1a228e8.csv",0.100208,0.136667,2.387863
0.064583,0.735417,"acc073.88_9d45d6ccf128d914b777f8e2b586499c3f85d6ecd941a9905c664797d671d674.csv",0.152708,0.108542,2.435727
0.040764,0.614165,"acc082.75_8f58b245d56600702e19026be0445f6a2bf5bff2f6314d15323cff5f58b3fae2.csv",0.091875,0.253541,2.470312
0.212465,0.662708,"acc043.00_aa5b032de6888a4cea0ac0d6b304a1184ca613c2e79e32649094e30cb27b3e18.csv",0.486458,0.004583,2.406701
0.18816,0.708125,"acc009.50_c7857005b978e0b22546139886d722de7a3c6e21e31de542c414f6320a4ecbce.csv",0.367292,0.0,2.395498
0.195243,0.717292,"acc031.13_9465f1b5ec4a5fc6f39762f04b5015b82219f9ff69a378766e25cc5ce6455714.csv",0.442292,0.0,2.403886
0.191736,0.7175,"acc031.00_ecf25edafee9aee122ed2df6452279e8b4355904ea2ae3c1f1ba5dde8f30d979.csv",0.448958,0.0,2.420199
0.038264,0.71875,"acc093.00_36e2b976a5da8a936a08f7a472573dc90e6b000525c345c230c61f28d0d95cdb.csv",0.083125,0.166666,2.464115
0.034514,0.631875,"acc096.50_c693c6d702c3712a2ae56485e234e9234fca80c09947b230cb4bf57d4738bd05.csv",0.066875,0.262292,2.445365
0.212882,0.671666,"acc060.12_60d2e84c9be1c818e5835284b1f37a8c137ad36d5d66d1d3f77c0f9ad1c4d7c1.csv",0.510416,8.33E-4,2.391607
0.199653,0.685625,"acc028.12_9fb5fc2ffd153d975c3e8f8504e33e9ec238b198dc426893467822113512fdc6.csv",0.414583,0.001875,2.422124
0.205035,0.6975,"acc009.62_14fdf90c91469ff469ae6863ec410f43b4f63dc9f544dbf1826d5e6b2c469650.csv",0.527292,0.001458,2.401654
0.028958,0.730833,"acc094.00_4a997e8af57eccec79eb451ad1d0d727401eea011b6ffcfc7537885c89f64beb.csv",0.062708,0.168124,2.457031
0.03,0.551249,"acc089.75_726b4c1c66ffe6d96346168a94e6c5f5849ca0bb8e61feff776afedd7fb16f85.csv",0.076875,0.283958,2.492041
0.136007,0.711043,"acc017.00_1d8c658c84f7fc3e65fd75bb8808c2bf9bbbf72176d4e3f6267ac414758fc991.csv",0.255833,0.0,2.382496
0.111667,0.734167,"acc042.12_fbadd70f1335adbcfad6b0c0754c7961b6b6f4dfe7692c1caf3e18b239e2d032.csv",0.165208,0.006042,2.394468
0.153785,0.708959,"acc043.38_e8679ca94dcf317dcdd67e84c42bc70660497f0487d10adeac67d9dfc3a9829b.csv",0.263542,0.003542,2.401709
0.142778,0.725833,"acc050.25_4a99a0267adef18d90b2fc7af9cee629c25e20b97f4ed2c1327d7a141a0f2dfd.csv",0.32875,4.17E-4,2.367904
0.031667,0.674792,"acc094.88_360ff5f039b2c43246a023e308c11c3737546ce3318c399a6e303bc156a942ec.csv",0.063333,0.225,2.346874
0.032674,0.716459,"acc094.62_801b1e3cc036bcf19148d158f8b162bb487bcd0d27d8958f516d2b9b3f22928f.csv",0.067917,0.183959,2.372441
0.196493,0.651874,"acc018.75_43d9a978af0c6a3802cc35f3153c294443afa63be6d892fa77f79b6bd9650b4d.csv",0.382708,0.002917,2.376598
0.165451,0.700625,"acc055.62_eadb927131ad7a277b17bc9da18281c2d6e8d7cd8a9afe1bffec254fd43256a8.csv",0.347708,0.00125,2.408438
0.073611,0.673959,"acc075.12_96bd5726a1210647982a89f96f6271c40f56f62812a200bfe9494075169256d0.csv",0.1575,0.1375,2.451977
0.174826,0.6575,"acc049.75_fe738e6961c966c9c302681b7582ee826d3451d2c59f141cc551570860a6d918.csv",0.364792,0.005417,2.409209
0.074236,0.755626,"acc078.00_26d38e9fb6d680e62899b69c8778c18b5517d870e972860489fb5dc906ad9a31.csv",0.155208,0.066667,2.429006
0.216389,0.600208,"acc009.00_c0c5d96c9dde732a527a31200665df2f9edf1d025f3a435a0c27e041063ab214.csv",0.492917,0.0,2.290261
0.146945,0.796042,"acc062.62_6197e96e1566c22673799cbed3ab8ecf3029282fe5bcd46bf547bf2c5d7bfc4c.csv",0.284375,0.002917,2.408264
0.141875,0.691251,"acc053.37_76c2d1ccb8847221fb9eb41f0fb82f44c4ff6a71af2db7164bde3dfbf45de956.csv",0.310833,0.003125,2.3792
0.110521,0.712918,"acc066.38_3f770098193db1f37e5b63daaae7b71912fee9868ace553dc5fb290129df13a3.csv",0.256875,0.075834,2.413225
0.196493,0.684376,"acc038.25_d376b3fda9b477ac36c0ce5cb227773c2d9f7f4a2eeb6e827bae315dae9ccae7.csv",0.541041,8.33E-4,2.414004
0.164514,0.722709,"acc040.75_c54d28d166b87d4568e1a029f8b443e067930feba34795fa85b83c27c26fc6b3.csv",0.345625,0.001042,2.393329
0.092639,0.712917,"acc058.00_ae1a7e899984f1d4c1aa87e25919557d7324dba0f62f7256ad012eeac91e8595.csv",0.184375,0.066458,2.413893
0.063819,0.698958,"acc079.00_c4420f55cf17c270b8b991eec6512f424799e809d7cf046f25db15f66bae0e5a.csv",0.140833,0.129166,2.449477
0.158785,0.715417,"acc016.50_e7deae20f723be3fe24c871a936122addf1168313972ecfdac28b33a9a946290.csv",0.31375,0.005,2.392172
0.208194,0.679166,"acc061.50_8d6a918ecd885eca1785c996298ee1abe4a38ff9173673f4c75c6c5ca765a6e7.csv",0.484375,8.33E-4,2.406552
0.187396,0.707292,"acc021.62_d86072e5730f850cdf5fb139c88ebe8cfbd90263391e053a2cf2260962b316f7.csv",0.378125,0.00125,2.387588
0.19,0.700833,"acc050.62_97de885a4f4c5486774cfe6eedac86c96e60b378804fbc14ff69bd070f596737.csv",0.435,0.002708,2.398265
0.037743,0.553124,"acc088.62_2f8081f2067adb1b495200e0f7ebe13aa4389ce56534e07587bad0e9b9467cb8.csv",0.079792,0.335415,2.49057
0.112153,0.753751,"acc040.62_1a85f298ffbfa5c91f0bc8b4105dd35c1731033fa669a6e6d2e0a6df40c15ab8.csv",0.212708,0.044583,2.409571
0.111945,0.72375,"acc043.12_507bb26e53445204b778e846c807286012fef6b1befb12e9a9efdea184be9ba9.csv",0.155208,0.005833,2.410774
0.080278,0.727501,"acc075.62_a70e4ba61b23ddf1184903baa870e2dc993b75242d763a6d1d65edebf35cd11c.csv",0.177292,0.056042,2.408792
0.239722,0.64875,"acc009.50_fc9383b0d350c9cd4f45282f145d83a54139af669b6338f8f088f61c28a941f6.csv",0.565833,0.002292,2.378422
0.152674,0.709167,"acc024.88_2a769f2d58a3751aeeb0bf11401965029ecf3dbfa4eb56c32456f204b6648c34.csv",0.282708,0.0,2.358837
0.047014,0.758958,"acc074.00_22f570c8bece637901592f1d909df528745fb4aaa163b0c609fa3a88894b2b77.csv",0.106875,0.109166,2.421237
0.14066,0.686666,"acc027.88_c0bff8b62c278165552d7dfe45e72acedf19eb3bacb82b9a51a32d844b74a7c3.csv",0.396042,0.001042,2.419106
0.194236,0.699791,"acc055.12_10dc46d4c8e43b14d210242ebb8fe46810d8e32f21c3f154d24163dfd7c950ab.csv",0.444375,0.003333,2.378516
0.156146,0.712083,"acc009.62_e6de615b998a92c3cad8b283e7f2727023f63dd2b62a576cff7dac861c8654ca.csv",0.267083,0.003542,2.399154
0.190938,0.684167,"acc023.75_80a04b64b112284a26765bcb78e0b052f5d1fbe9cb1e2dde2ebdf58c4eeaf4e2.csv",0.389792,0.001667,2.379673
0.049479,0.62875,"acc087.25_c148e54996e9fdf8510f645e353b3c491d8750d6125dbdae7d47b859295ffc9e.csv",0.107292,0.179167,2.452338
0.18934,0.723959,"acc030.25_e25d2efafa598f2aca92f06f12fd7bb33b428d7a47cf81fe0c84455995b6ce11.csv",0.420625,0.0,2.416598
0.101632,0.695833,"acc070.38_54203082ab3556700ff9b997ee96a5479abf53e137db6a75d265d312644e87eb.csv",0.212292,0.043958,2.405671
0.1925,0.716875,"acc031.13_b5acc2395ac4f837a91c89f32206cdbf02a9067e7c40fcf192c82872bbd3d2ec.csv",0.412917,0.0,2.39711
0.145729,0.777083,"acc059.00_26e6982e6c34a1e6760d6b5531de136252cf466e45034a13b7b2945ee954f560.csv",0.285625,0.00375,2.406598
0.156528,0.712917,"acc017.38_b490ad0167d08ed85b86677f869811521933a5cc91dad726fb007df62b41cfcb.csv",0.304583,0.005,2.387801
0.180486,0.621875,"acc019.25_424b5f9176a0eabe5dc80d13325174205f13a9002e0fb85e1a1cb6cb298bc31a.csv",0.436875,0.002917,2.271825
0.177396,0.723958,"acc038.00_54dca7524815ce76d7f65725732fe3b339b09a79a453e903a0a4d1545c4d34e7.csv",0.392083,0.003333,2.408682
0.164271,0.702917,"acc060.00_5238e9de75b4abfc3f08aa126183f4c175bfe19e197b4f9769dd0805b9d70aae.csv",0.327709,0.005417,2.408218
0.093507,0.785208,"acc058.88_acfdda6472c9d452efd1d922b095d2d716da3dc1ef44ad58d0a4c9c456c08f2e.csv",0.219583,0.045625,2.422133
0.183924,0.706042,"acc038.12_c410a5ac9334a302d62cad36f9f4d8ff06277c3aa81c5879df6a66459b090a0e.csv",0.361667,0.003542,2.397897
0.176945,0.50625,"acc009.75_f61b0e99ae0bde05319b030a52f1df1e6acadd51da94a8ae8fb51f75edc0d7ee.csv",0.519583,0.003333,2.08805
0.217049,0.660208,"acc027.50_1a21ecb2ba2423d90dfd878635d6256fe1d8f9e283a32ee3e011f2f6905cd626.csv",0.482083,0.003333,2.392117
0.133438,0.698333,"acc026.12_33ae38acba352675de00994db07b678de62ebceeafadc364aec52be8fe25e0b6.csv",0.385417,0.00125,2.401237
0.038889,0.640833,"acc096.75_fa2d3724625310536e78f7f1a03ab4556c498ccfdeafd47779f3736e076582ec.csv",0.088958,0.253125,2.446144
0.200799,0.68125,"acc021.50_6c594ef9826103e695998c9910e9f182b080cc57791229aff3df51ea5b39eb81.csv",0.418542,0.00125,2.386913
0.13691,0.698959,"acc053.37_85975c789cbb72b1216a61a70c49614893bd1396475a1f9998cebeab9cf35646.csv",0.239792,0.007292,2.398948
0.184375,0.505208,"acc034.88_4e22814ab016c82e3d54422c6ba977a035132e94875985880cdf322712ef21de.csv",0.417917,0.002708,2.075696
0.035903,0.675209,"acc088.50_2f58700a34154c42221a954d5aec9576e75b1c056b2e1ef77b615676c30229a0.csv",0.078958,0.214165,2.457237
0.214271,0.471458,"acc015.88_4567a18dda63924551bb5f90a1e1bc69013401088266d96fd5c58b485059cacc.csv",0.581041,0.002917,2.078489
0.159341,0.708542,"acc009.88_03d39447ee10cc0aadce982ff82e73f9cded24b1b6795a4c1364f41f6a1ca3c1.csv",0.2925,0.005833,2.410774
0.078958,0.811667,"acc074.50_6ddf3c9c18164b5d34fc1d29c602f1a6b7f4eb55d031da7c5ca98591d7827b3f.csv",0.198333,0.054792,2.37134
0.134306,0.755208,"acc070.88_e6546f36d6f5bfcdf3dbd98a795e1a9f1c2adcafc93b747c1637961af16dc517.csv",0.290417,0.00375,2.401654
0.189201,0.704167,"acc008.88_bac21948d8e8d75e037d966cd3ca637d2d7eef8aa7240095beb2f6b920a7a138.csv",0.383125,0.001042,2.392903
0.174375,0.699375,"acc034.88_c96fa859f9a0299a046029b92bff52d4bff5f11d825d2661bce042da2349f161.csv",0.294167,0.004167,2.397848
0.039861,0.723125,"acc094.00_15934705c2e1f57fd20ba8f42604608d034dcfbd31dfce55d203aa3fee64410b.csv",0.077917,0.168958,2.472449
0.033438,0.71875,"acc088.88_0d06ed6aaac87e64391bc2015cfde80f6f7663ab3fb43a8665dab78269e1df55.csv",0.085417,0.168749,2.41755
0.119132,0.843958,"acc025.87_519347c0a54d12ab432cf6687fd8ef221671de27dbe4eeb53f00564c73dada9c.csv",0.230625,0.00125,2.404005
0.160868,0.706459,"acc060.38_09fbc8e3b8f3864d6ac7c11514e340453392e415d8aa241d5e08d901903cc7f4.csv",0.317084,0.006042,2.404209
0.165834,0.629167,"acc043.50_53daccecd71487785a5972258c74a86f7e4c17496eac8e7a95299fd91f94d301.csv",0.313125,0.002917,2.398257
0.197569,0.703959,"acc047.25_d3b2fc4f5877a9c04663b819a9d81b07976a7726a2a135e425945b56504ccc70.csv",0.442917,0.003333,2.401701
0.130278,0.72625,"acc066.25_5bb3c38d9e3a4264eaf3d56bb5021f8afac94394dc4a4cac0b9d2a22f2489b81.csv",0.317917,0.012917,2.395664
0.221215,0.675,"acc009.50_d27b63595109f35ce6a9a5a9b68eb06441b96dcce164ab9aff853365485857d0.csv",0.537916,0.0025,2.389365
0.035243,0.709167,"acc089.25_d6b64a396cf39ffc7ea452c5540a59b0ce027a259eca0db0bc80dd77ff16cd31.csv",0.07,0.172291,2.440569
0.039688,0.718334,"acc094.62_8645d88434591b890745c4564b22c571d4e2057dc73d2d2798f29ce78c36f9d9.csv",0.084792,0.166666,2.457495
0.216007,0.65875,"acc031.75_af89d0f0e8bb26e72e84a34c5a356b1f7b0e1b4995e1fcf4b14ce8c81e9a016f.csv",0.453125,0.003333,2.391386
0.187257,0.68875,"acc016.00_3d3862a17baa43d8fd2c048db59ba0c9a8888bf818c6ebb6fe389b00e2f2160d.csv",0.460417,0.005208,2.398273
0.163334,0.70875,"acc036.62_e2c833f707f727fd58d2ec81725385c4563c693b9244e18677acac5ffc44a0d9.csv",0.296875,0.00375,2.404413
0.151111,0.714375,"acc025.50_defc43b7f93044a5f575a6af4132f64ebaeb5e7b005f881a0e767fb14539a181.csv",0.283333,0.0,2.383171
0.170625,0.709376,"acc010.12_e66f70e2bac22a9ecc4bae6f3e5ff66250eaca22345000eaa67e3c7f46c33b3d.csv",0.318334,0.005,2.406662
0.123542,0.830833,"acc026.00_ec32cec433f454b163aa61074343f31602cd76db6e0134f939ea0ff9f21520cc.csv",0.212292,0.002292,2.41218
0.156632,0.706875,"acc042.50_605ac62d4f241f35fb3a4de8b684bf8511a7ba72b6d646998fa67d4d1161003d.csv",0.259375,0.003958,2.417126
0.175972,0.697917,"acc016.25_0f8e4387da869da34f72b7a140559c7a961a81d4ae766deea73de92d69aa82d7.csv",0.362083,0.001667,2.404311
0.195278,0.689166,"acc050.88_96eae1ce2644a1280f6f0b225dbb6e60af0632a2b8baea33547a1aa35991336a.csv",0.3975,0.003333,2.407738
0.035833,0.542499,"acc093.88_bbdf3b9d787a7e51b5b041f3f977541bf54cab3cc2f986337c4b8ba5a553cb03.csv",0.094167,0.336665,2.491506
0.212431,0.634166,"acc036.50_4418eb1ad4a50f5ebc7d3e517020e0558d4d4f77b689e20599e36742a49c11e6.csv",0.49125,0.006667,2.380662
0.199097,0.6725,"acc016.75_7915fb8622100d03b4c02305e228171c7fbd0696294d586961ae8c33eff0d8e6.csv",0.48125,0.005,2.402431
0.120833,0.702501,"acc042.25_5bcd10df62077b278c3b45667e6425468d8b4dfc55368e6b7f3a0ae8c40ccc8d.csv",0.139375,0.004792,2.411355
0.040451,0.716875,"acc088.12_047a6515e7b2134155f977ef2fd3797febb9861b44c518b138ef9c5c8c391e9f.csv",0.099583,0.157916,2.415782
0.098125,0.835416,"acc064.62_7e532f28b49775719054f36505778876763b58ca8b6b79c1a76c8c98d497c7a8.csv",0.197917,0.01375,2.391245
0.225486,0.669583,"acc045.75_29c95b95b77210cd401e1a924df596507b3aaec89f892b8cec0faf825f0e9e8d.csv",0.514583,6.25E-4,2.390561
0.034792,0.64375,"acc097.50_8b6f9baa6151424c8682070b00c178fc2539a211f7d399a551384634fb3822d8.csv",0.066458,0.253125,2.432911
0.202986,0.658333,"acc017.50_274e7cfa1135dafa821b61278cf9ac7e9c19b805128f12ab239c5131c7c9051d.csv",0.481666,0.006042,2.395921
0.076528,0.752083,"acc084.50_4ad76a2efd78fad68da224626f1369bf455cf565fcf0969085da7383a9d207aa.csv",0.168958,0.076875,2.409146
0.19309,0.664375,"acc034.50_091776441ad73501a0fa30ce6d41eee16855f672bbd1dd4e97ee43893029246b.csv",0.452708,0.002708,2.384775
0.155417,0.7125,"acc024.88_e625c69cc616932e7ea0babf6dc5b293b3459247b0eb013630831a2f73a77c14.csv",0.281042,0.0,2.390569
0.038299,0.62375,"acc095.75_4bb4e0ad20af151d78eb5ae2f9a2017f64800acef36dae52e7d1bddff116d758.csv",0.090208,0.169999,2.440318
0.074618,0.693749,"acc069.25_2f03113f79500a68674d572b7215859dbc0ad30dff4caafbc91480d2304707d4.csv",0.169792,0.096042,2.385821
0.035347,0.541666,"acc092.62_6aecfed3ec10c2f3c357bf2c28a541ab66c8463e7a0bef4b924f3876729ded51.csv",0.088542,0.33729,2.489422
0.042153,0.608332,"acc089.38_e30b3c01ed9ab67abdc1d0e3903a201c7f52912752d38c570537e9a36ea2317a.csv",0.09,0.168541,2.450978
0.076285,0.724167,"acc073.75_e56f6d4e7da9ec7500b8d6b86c82eacd0993e0350652b6b03fdc36f9c0aa1180.csv",0.16625,0.096875,2.42994
0.155938,0.711251,"acc027.00_7e44334169c49fc29ca5969a0daf6c7ae47ffe3d73a5e4ce711518bc984e6bac.csv",0.296875,0.0,2.378068
0.180764,0.719792,"acc051.25_450719bc5d38c8bf8892733ed1070a3f9901405292e98ead4662a577e8304358.csv",0.369792,0.001875,2.402912
0.206597,0.674167,"acc028.50_6ad6c3bff49fb03d84513f5b814393e0a4974875131781763d01c77c25295e8d.csv",0.429167,0.003333,2.381488
0.094167,0.619584,"acc071.25_c47fc9fce9c2a86534e4380f1521531cbf01351759367ba8febdd04c4c641551.csv",0.203542,0.161041,2.372739
0.207604,0.678542,"acc063.38_c039d981e59daa293890786145bc11da7df0cfce949fafc457277ede6d6cfe8b.csv",0.470416,0.001667,2.403531
0.033333,0.620416,"acc097.88_f53fede1fe7a4081ba5ea29923ebcc9bf50f691a4dbe24e624474d36fc5e3769.csv",0.069792,0.285208,2.46984
0.217674,0.67625,"acc008.88_43d679a15af93aa6c54ad1024b6e1c5f96a6622ad205ed4dca66d7968528554b.csv",0.487083,0.0,2.402376
0.2,0.69375,"acc021.88_c6760a86fa2537b924d32e7e3e84b97c2f5cd96de6dde441e06046b68bafa5ef.csv",0.405208,0.001875,2.374664
0.198438,0.650208,"acc021.25_6546fed0f032c67a711ad18ce51e7b2e7778c20349ad10da61316b5c363572be.csv",0.378958,0.002708,2.379618
0.035833,0.720834,"acc089.50_29a928ea761b81ed8b284cecb35bf9ebc54473b0d4c1dc3628dca6cd2f971bea.csv",0.085208,0.169583,2.446252
0.15125,0.705417,"acc042.38_7f8dc45f24e26168f6042f6afedaaae07836e7e72c348e0494d8a897b25b458b.csv",0.253958,0.003958,2.418329
0.196597,0.706041,"acc056.75_6681476f37a361394d1a8c05193ac25ef056644e153976f21fb1ea4c63922871.csv",0.443958,0.003333,2.380764
0.213021,0.65875,"acc028.00_81d0c05abbae6bc92818529b3734b61c6cb6e6ca87a53950a3a65895a1864ae8.csv",0.470416,0.003333,2.382015
0.164688,0.706875,"acc063.25_27e3c1f59a9bf5d6b91e0a0321ea0ee29637c0f1ec1bb007ce06cd9641820b15.csv",0.326458,0.005208,2.411142
0.083889,0.747708,"acc072.62_0a13b7ad8eb7ff0d498576554b5ae0a86bf57d9a79bdbc781e5db7cfb1c0e42b.csv",0.185833,0.067083,2.41557
0.029444,0.6575,"acc088.00_6346d25737ffa56fcde7bf28a391b62648c9983123e2eb8bbc91768649b38a37.csv",0.1,0.234167,2.460885
0.090035,0.722292,"acc070.75_fa58a5b4684efd2024ee7e83f5e5e9e5814a5daeb9214a030df4ed8b3107c54d.csv",0.189167,0.067708,2.423949
0.192813,0.705833,"acc054.50_f22e56b2d19fb96209d7b605a1ecfb665748c383bdaf425d348f8dd9b7b34329.csv",0.441875,0.003333,2.377895
0.198507,0.713542,"acc055.75_350b67fcdd722d01c0fb28c4d22abec5c513eb099ac811357207251b58feb5c5.csv",0.434583,0.003333,2.370238
0.110625,0.710625,"acc071.25_cf1c5981c418ee3441175664cd58331fb77b20d3948c7b9f32826302a4625528.csv",0.242917,0.075834,2.41571
0.141007,0.697083,"acc053.37_256ae0cb16902c6ddfec1f0c868a91849236f3bd5e0be27b02f39ddb0dd0c16b.csv",0.242292,0.006667,2.403635
0.103438,0.691249,"acc071.88_fb169bb96803d43c05fc533a39d19840a1485f41343cad98f157217f8839e6b8.csv",0.224375,0.035208,2.427023
0.049306,0.709375,"acc087.12_8f6bddf816ab3a965528681cdce1a6ac2f252315b32095e244b52beb0c4a05c8.csv",0.094167,0.148333,2.435098
0.17809,0.517499,"acc032.00_500521732fdd38eededd6f614661f2e4ba74c0fe0080ae2cb570bca2feec3bf5.csv",0.39625,0.002708,2.086816
0.199062,0.674792,"acc039.25_0317b91225f1d4e257c566d329374b2c6c645e3fe377d71ce9dc19490ae52512.csv",0.554166,0.001458,2.409624
0.119063,0.733542,"acc070.62_62b34746fc432b39451e10fc29b95ca57f5ab9bccdd205832c0309b5ea6245bb.csv",0.257083,0.032917,2.405301
0.155417,0.711042,"acc026.88_d40d7da39c8353fd4014654d2c49f50228619e51d8b059b8e24e8f4cfb04cc25.csv",0.283125,0.0,2.374263
0.199028,0.707292,"acc046.75_0f7300f4a744fd068a5f2f30f1ac4157115432c811d47494ff2a360914e3f292.csv",0.439583,0.003542,2.402015
0.125208,0.695209,"acc042.00_76cdb438375ceba8a67580c29e2b1c79aa849adfd1b5afe31ee4e250a1dcaeed.csv",0.165208,0.005625,2.386041
0.136702,0.670417,"acc060.25_ebe0f67bbf052a2b3611554caf4c866112b862dd7370fc9ae07b667b5992cda3.csv",0.317292,0.023333,2.422802
0.166424,0.709167,"acc011.00_02320eab5c37ecce8ce20c46710b085947fa396f0bbb0d27ec20772ddfb9a33f.csv",0.31,0.005417,2.413327
0.217188,0.468125,"acc016.25_db5d6de7022bfe699fdf78e2a2d9d3c5133c024882d593812ee9d51f450b6ba0.csv",0.589583,0.002708,2.062859
0.220764,0.680833,"acc007.62_75718532b344a05bd1461b4797e9a957a18821d6a6c8d4221ae1b63f99468f48.csv",0.487708,0.004167,2.372211
0.213889,0.643541,"acc037.25_e3589f629c32cee11a80a960331b0274576ad44da650cbf99db4778ab390c183.csv",0.47875,0.001667,2.359145
0.201945,0.612083,"acc009.50_91b9f19513de9bd3c7b173e266ecb3e3da9ded51d4962be66e1fc0947237e05e.csv",0.4525,0.003542,2.312352
0.217673,0.671875,"acc008.75_fd12352f60caa09167753e26a8cccf46edf5d4b969ab65afcd513d2e6c54ebff.csv",0.523958,0.002292,2.391024
0.220139,0.674583,"acc008.50_979f4b0fee9b5cf61139b97bbae687d9ce1029c7bb688f15f6f03cf9f42d7f44.csv",0.5075,0.0,2.38972
0.192118,0.672291,"acc025.12_9f4e27acb45371bb387b5e34770afb5331d10da4a5895a2fd083cef4a06a06ac.csv",0.3725,0.002292,2.425403
0.196354,0.695001,"acc020.12_fda142cf60931ded5b6b56c470f30fdef954ce2bab73db3dc6be98659f915eda.csv",0.403125,0.00125,2.379254
0.210139,0.687708,"acc007.12_e43684801cb209ad5c9da826a0dbb338345cc7faeeb4fe971471aa38f2334535.csv",0.489375,0.003333,2.375639
0.033924,0.720417,"acc093.62_be3712197c22819f349e28cd1e8e205c99a861c9c63d81bd62fad33e26f33f31.csv",0.086667,0.166666,2.438431
0.200938,0.674792,"acc024.25_7cd0d49766d39d9cf83ee72ac439a0de41a23964fdde9b58ce0dc4aeb81d9560.csv",0.38875,0.0025,2.369978
0.044132,0.710833,"acc089.75_cd9d9b930c3509c651f77694c2efcd0759e4b4ab52132527af33b318f739f9d7.csv",0.105417,0.148542,2.406914
0.075521,0.745208,"acc073.75_3c757cc8cdd6fb281db5001f0642b01337467343e6c74fd29e25aa52bc75bd23.csv",0.15625,0.075625,2.424885
0.214306,0.64,"acc041.50_594183ca5ae6bb09849a3805fbbe45784aca2db7a85f29b99af372fd0acaa451.csv",0.465208,0.005417,2.380718
0.221667,0.683125,"acc008.75_742929d54462c5327eedc45923b2b8e126dea2f6bcab9cd4069b09d705034803.csv",0.474375,0.005417,2.402801
0.202465,0.700417,"acc051.50_2ecf3c434c7f86c979fd01ca726a0aff07a5e2d64422519c569e7c243b4885d9.csv",0.466667,0.002917,2.395349
0.056285,0.644583,"acc072.75_fc4fba11799129000134c5297fc268b2c98ab05d74bb8a059cfd537d2623034b.csv",0.145,0.1925,2.449893
0.133854,0.795417,"acc027.38_49044609c71b5b59e4d241a2a57de0f999cc6d8782501cf4df1a92736fbb3c63.csv",0.263333,0.001042,2.417856
0.081944,0.803542,"acc073.25_217906651caa82167284179d2f38990e2129309eb70e71a60242feedfd13125a.csv",0.184167,0.054583,2.403634
0.159132,0.705,"acc046.12_cd16bd4bce15935d62ab4deefebdb4201d3947439dd21c6174282311edde74c0.csv",0.273334,0.003333,2.412748
0.217396,0.684375,"acc009.62_2c44582ff774a01ac01c11e147eb2be0bf8f5c399573e40113defd9ceca5b81d.csv",0.495417,0.004792,2.43245
0.082812,0.731042,"acc066.62_e895a533ac5b061c58ceb925b0d87393f8ffbd35020e585e54ae16ca30864fed.csv",0.170208,0.087292,2.428061
0.03434,0.633958,"acc089.50_7fe646d41b5aa8df5a6bbcd281ce32be6720e855a9de9b7c5e220b971ada3bc6.csv",0.063333,0.253334,2.46156
0.058125,0.679791,"acc088.75_9e8d712ee7805064768f53143ad3100e5ebe3a76412aa52aef8c87d36b81ef73.csv",0.113333,0.180209,2.473023
0.21566,0.691251,"acc009.38_33f2a47b435ac44cc6786f472e77f9c5f8a2ab1ff633adb5c6684c1832fd582a.csv",0.471667,0.004792,2.430365
